"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Queensland;Cabanda;;152.5833333;-27.6166667;6;
2;AUS;Queensland;Cabandilla;;151.0666667;-26.6333333;6;
2;AUS;Queensland;Cabarlah;;152;-27.4333333;6;
2;AUS;Queensland;Cabawin;;150.25;-27.3333333;6;
2;AUS;Queensland;Caboolture;;152.95;-27.0833333;6;
2;AUS;Queensland;Caboonbah;;152.4833333;-27.15;6;
2;AUS;Queensland;Caffey;;152.2166667;-27.7;6;
2;AUS;Queensland;Cairns;;145.7666667;-16.9166667;6;
2;AUS;Queensland;Calen;;148.7666667;-20.9;6;
2;AUS;Queensland;Callandoon North;;150.1833333;-28.4833333;6;
2;AUS;Queensland;Callide;;150.4666667;-24.3166667;6;
2;AUS;Queensland;Calliope;;151.2;-24;6;
2;AUS;Queensland;Caloundra;;153.1333333;-26.8;6;
2;AUS;Queensland;Calvert;;152.5166667;-27.6666667;6;
2;AUS;Queensland;Camboon;;150.4333333;-25.05;6;
2;AUS;Queensland;Cambooya;;151.8666667;-27.7166667;6;
2;AUS;Queensland;Cameby;;150.4833333;-26.6;6;
2;AUS;Queensland;Camerons Pocket;;148.7166667;-20.95;6;
2;AUS;Queensland;Camoola;;144.4833333;-22.9833333;6;
2;AUS;Queensland;Camooweal;;138.1166667;-19.9166667;6;
2;AUS;Queensland;Camp Mountain;;152.8833333;-27.4;6;
2;AUS;Queensland;Campbells Plains;;152.1;-28.15;6;
2;AUS;Queensland;Canalpin;;153.4108333;-27.5863889;6;
2;AUS;Queensland;Cania;;150.9666667;-24.6333333;6;
2;AUS;Queensland;Cannon Creek;;151.8666667;-28.5833333;6;
2;AUS;Queensland;Cannon Valley;;148.6833333;-20.2833333;6;
2;AUS;Queensland;Cannonvale;;148.7;-20.2833333;6;
2;AUS;Queensland;Canoona;;150.2666667;-23.0833333;6;
2;AUS;Queensland;Canterbury;;141.8833333;-25.3833333;6;
2;AUS;Queensland;Canungra;;153.1666667;-28.0333333;6;
2;AUS;Queensland;Capalaba;;153.1833333;-27.5166667;6;
2;AUS;Queensland;Cape River;;145.4833333;-20.4666667;6;
2;AUS;Queensland;Cape York Telegraph Station;;142.4666667;-10.7166667;6;
2;AUS;Queensland;Cape York;;142.4666667;-10.7166667;6;
2;AUS;Queensland;Capella;;148.0166667;-23.0833333;6;
2;AUS;Queensland;Caping;;148.5833333;-20.6166667;6;
2;AUS;Queensland;Carbeen;;145.4333333;-17.15;6;
2;AUS;Queensland;Carbrook;;153.25;-27.6833333;6;
2;AUS;Queensland;Cardwell;;146.0333333;-18.2666667;6;
2;AUS;Queensland;Carmila West;;149.35;-21.9166667;6;
2;AUS;Queensland;Carmila;;149.4166667;-21.9166667;6;
2;AUS;Queensland;Carrar;;143.1;-20.75;6;
2;AUS;Queensland;Carruchan;;145.9166667;-18.2166667;6;
2;AUS;Queensland;Carstairs;;147.4;-19.65;6;
2;AUS;Queensland;Cassady;;146.3333333;-18.6333333;6;
2;AUS;Queensland;Cassidy;;146.3333333;-18.6333333;6;
2;AUS;Queensland;Cassowary;;145.4;-16.5;6;
2;AUS;Queensland;Castledean;;150.2666667;-26.5333333;6;
2;AUS;Queensland;Cathu;;148.6333333;-20.8166667;6;
2;AUS;Queensland;Cawarral;;150.6666667;-23.2666667;6;
2;AUS;Queensland;Cawdor;;151.9;-27.4666667;6;
2;AUS;Queensland;Cecil Plains;;151.2;-27.5333333;6;
2;AUS;Queensland;Cedar Grove;;152.9833333;-27.8666667;6;
2;AUS;Queensland;Cedarton;;152.8166667;-26.85;6;
2;AUS;Queensland;Cement Hills;;151.5;-28.3333333;6;
2;AUS;Queensland;Cement Mills;;151.5;-28.3333333;6;
2;AUS;Queensland;Ceratodus;;151.15;-25.2833333;6;
2;AUS;Queensland;Chadford;;149.25;-26.4833333;6;
2;AUS;Queensland;Chapingah;;151.3833333;-26.4833333;6;
2;AUS;Queensland;Charleville;;146.25;-26.4;6;
2;AUS;Queensland;Charlton;;151.8666667;-27.5333333;6;
2;AUS;Queensland;Charlwood;;152.5666667;-28.0166667;6;
2;AUS;Queensland;Charringa;;145.8333333;-17.1333333;6;
2;AUS;Queensland;Charters Towers;;146.2666667;-20.1;6;
2;AUS;Queensland;Cheepie;;145.0166667;-26.6333333;6;
2;AUS;Queensland;Cheerulla;;152.7666667;-26.5666667;6;
2;AUS;Queensland;Cherry Gully;;152.0333333;-28.4166667;6;
2;AUS;Queensland;Chewko;;145.3833333;-17.0666667;6;
2;AUS;Queensland;Childers;;152.2666667;-25.25;6;
2;AUS;Queensland;Chillagoe;;144.5333333;-17.15;6;
2;AUS;Queensland;Chilverton;;145.5166667;-17.5666667;6;
2;AUS;Queensland;Chinchilla;;150.6333333;-26.75;6;
2;AUS;Queensland;Chowey;;151.9333333;-25.4666667;6;
2;AUS;Queensland;Chumbrumba;;145.5833333;-17.3;6;
2;AUS;Queensland;Churchill;;152.75;-27.65;6;
2;AUS;Queensland;Churum;;142.6;-9.4166667;6;
2;AUS;Queensland;Cinnabar;;152.1833333;-26.1166667;6;
2;AUS;Queensland;Cinnibar;;152.1833333;-26.1166667;6;
2;AUS;Queensland;Clairview;;149.5333333;-22.1166667;6;
2;AUS;Queensland;Clanside;;148.8166667;-20.9333333;6;
2;AUS;Queensland;Clare;;147.2333333;-19.7833333;6;
2;AUS;Queensland;Clarendon;;152.5333333;-27.4166667;6;
2;AUS;Queensland;Clarke River Telegraph Station;;145.45;-19.2166667;6;
2;AUS;Queensland;Clarke River;;145.45;-19.2166667;6;
2;AUS;Queensland;Claverton;;145.9666667;-27.3666667;6;
2;AUS;Queensland;Clayton;;152.3666667;-24.9333333;6;
2;AUS;Queensland;Clermont;;147.6333333;-22.8166667;6;
2;AUS;Queensland;Clevedon;;147.0166667;-19.4;6;
