"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Tasmania;Gawler;;146.1666667;-41.1833333;6;
2;AUS;Tasmania;Geeveston;;146.9166667;-43.15;6;
2;AUS;Tasmania;George Town;;146.8333333;-41.1;6;
2;AUS;Tasmania;Georgetown;;146.8333333;-41.1;6;
2;AUS;Tasmania;Gladstone;;148.0166667;-40.9666667;6;
2;AUS;Tasmania;Glance Creek;;145.9166667;-41.1333333;6;
2;AUS;Tasmania;Glaziers Bay;;147.05;-43.1333333;6;
2;AUS;Tasmania;Glen Huon;;146.9666667;-43.0333333;6;
2;AUS;Tasmania;Glenara;;146.8666667;-42.6833333;6;
2;AUS;Tasmania;Glendevie;;147.0333333;-43.2333333;6;
2;AUS;Tasmania;Glenfern;;147;-42.8166667;6;
2;AUS;Tasmania;Glengarry;;146.8833333;-41.35;6;
2;AUS;Tasmania;Glenlusk;;147.2;-42.8166667;6;
2;AUS;Tasmania;Glenora;;146.8666667;-42.6833333;6;
2;AUS;Tasmania;Glenorchy;;147.2833333;-42.8333333;6;
2;AUS;Tasmania;Golconda;;147.3;-41.1666667;6;
2;AUS;Tasmania;Golden Valley;;146.7166667;-41.6333333;6;
2;AUS;Tasmania;Goodwood;;147.2944444;-42.825;6;
2;AUS;Tasmania;Gordon;;147.2333333;-43.2666667;6;
2;AUS;Tasmania;Gormanston;;145.6;-42.0666667;6;
2;AUS;Tasmania;Goshen;;148.0833333;-41.25;6;
2;AUS;Tasmania;Goulds Country;;148.05;-41.2333333;6;
2;AUS;Tasmania;Gowrie Park;;146.2;-41.4666667;6;
2;AUS;Tasmania;Grantow;;147.2333333;-42.75;6;
2;AUS;Tasmania;Grassy;;144.05;-40.05;6;
2;AUS;Tasmania;Gravelly Beach;;146.9833333;-41.3;6;
2;AUS;Tasmania;Gray;;148.2166667;-41.6247222;6;
2;AUS;Tasmania;Greens Beach;;146.75;-41.0833333;6;
2;AUS;Tasmania;Gretna;;146.9333333;-42.6833333;6;
2;AUS;Tasmania;Grove;;147.1;-42.9833333;6;
2;AUS;Tasmania;Guildford Junction;;145.7;-41.4166667;6;
2;AUS;Tasmania;Guilford;;145.7;-41.4166667;6;
2;AUS;Tasmania;Gunns Plains;;146.05;-41.2833333;6;
2;AUS;Tasmania;Hadspen;;147.0833333;-41.5;6;
2;AUS;Tasmania;Hagley;;146.9166667;-41.5333333;6;
2;AUS;Tasmania;Hamilton on Forth;;146.25;-41.2;6;
2;AUS;Tasmania;Hamilton;;146.8333333;-42.55;6;
2;AUS;Tasmania;Hampshire;;145.7833333;-41.2666667;6;
2;AUS;Tasmania;Harford;;146.55;-41.2333333;6;
2;AUS;Tasmania;Heka;;146;-41.3;6;
2;AUS;Tasmania;Henrietta;;145.7;-41.1666667;6;
2;AUS;Tasmania;Hermitage;;146.8833333;-42.25;6;
2;AUS;Tasmania;Herrick;;147.8833333;-41.0833333;6;
2;AUS;Tasmania;Highclere;;145.8;-41.2;6;
2;AUS;Tasmania;Highcroft;;147.8;-43.1333333;6;
2;AUS;Tasmania;Hillwood;;147;-41.2333333;6;
2;AUS;Tasmania;Hobart;;147.33;-42.92;6;
2;AUS;Tasmania;Hollow Tree;;146.9333333;-42.5333333;6;
2;AUS;Tasmania;Holwell;;146.7833333;-41.3;6;
2;AUS;Tasmania;Howth;;146.0166667;-41.1;6;
2;AUS;Tasmania;Huonville;;147.0333333;-43.0333333;6;
2;AUS;Tasmania;Hythe;;146.9833333;-43.4166667;6;
2;AUS;Tasmania;Ilfraville;;146.8166667;-41.15;6;
2;AUS;Tasmania;Illawarra;;147.0833333;-41.55;6;
2;AUS;Tasmania;Interlaken;;147.1833333;-42.15;6;
2;AUS;Tasmania;Irish Town;;145.1333333;-40.9;6;
2;AUS;Tasmania;Jackeys Marsh;;146.65;-41.6666667;6;
2;AUS;Tasmania;Jericho;;147.2833333;-42.3833333;6;
2;AUS;Tasmania;Jetsonville;;147.4666667;-41.1166667;6;
2;AUS;Tasmania;Judbury;;146.9166667;-43;6;
2;AUS;Tasmania;Junee;;146.65;-42.75;6;
2;AUS;Tasmania;Kallista;;146.5833333;-42.7666667;6;
2;AUS;Tasmania;Kamona;;147.6333333;-41.1666667;6;
2;AUS;Tasmania;Kaoota;;147.1833333;-43.0166667;6;
2;AUS;Tasmania;Karoola;;147.15;-41.25;6;
2;AUS;Tasmania;Kayena;;146.8983333;-41.1972222;6;
2;AUS;Tasmania;Kellatier;;145.6333333;-41.0833333;6;
2;AUS;Tasmania;Kellevie;;147.8;-42.7666667;6;
2;AUS;Tasmania;Kelso;;146.8;-41.1166667;6;
2;AUS;Tasmania;Kempton;;147.2;-42.5166667;6;
2;AUS;Tasmania;Kettering;;147.2666667;-43.1166667;6;
2;AUS;Tasmania;Kimberley;;146.5166667;-41.4;6;
2;AUS;Tasmania;Kindred;;146.2333333;-41.25;6;
2;AUS;Tasmania;Kingston Beach;;147.3166667;-42.9833333;6;
2;AUS;Tasmania;Kingston;;147.3166667;-42.9666667;6;
2;AUS;Tasmania;Koomeela;;147.4666667;-41.1833333;6;
2;AUS;Tasmania;Koonya;;147.85;-43.05;6;
2;AUS;Tasmania;Lachlan;;147.05;-42.8333333;6;
2;AUS;Tasmania;Lady Barron;;148.2333333;-40.2;6;
2;AUS;Tasmania;Lagoons;;148.2791667;-41.6719444;6;
2;AUS;Tasmania;Lalla;;147.1833333;-41.25;6;
2;AUS;Tasmania;Lapoinya;;145.5666667;-41.0333333;6;
2;AUS;Tasmania;Latrobe;;146.4166667;-41.2333333;6;
2;AUS;Tasmania;Lauderdale;;147.4833333;-42.9;6;
2;AUS;Tasmania;Launceston;;147.1666667;-41.45;6;
2;AUS;Tasmania;Launcestown;;147.1666667;-41.45;6;
2;AUS;Tasmania;Lebrina;;147.2166667;-41.1666667;6;
2;AUS;Tasmania;Lefroy;;146.9833333;-41.1;6;
2;AUS;Tasmania;Legana;;147.05;-41.3666667;6;
2;AUS;Tasmania;Legerwood;;147.7;-41.2;6;
2;AUS;Tasmania;Legunia;;147.8;-41.25;6;
2;AUS;Tasmania;Leith;;146.2666667;-41.1666667;6;
2;AUS;Tasmania;Lemana Junction;;146.6166667;-41.5166667;6;
2;AUS;Tasmania;Lemont;;147.6166667;-42.3;6;
2;AUS;Tasmania;Levendale;;147.5666667;-42.5333333;6;
2;AUS;Tasmania;Lewis Hill;;147.9833333;-41.8166667;6;
2;AUS;Tasmania;Lewisham;;147.6166667;-42.8333333;6;
2;AUS;Tasmania;Liena;;146.25;-41.5666667;6;
2;AUS;Tasmania;Lientinna;;147.4666667;-41.15;6;
2;AUS;Tasmania;Lietinna;;147.4666667;-41.15;6;
2;AUS;Tasmania;Liffey;;146.9;-41.6666667;6;
2;AUS;Tasmania;Lileah;;145.1666667;-40.95;6;
2;AUS;Tasmania;Lilydale North;;147.2166667;-41.2166667;6;
2;AUS;Tasmania;Lilydale;;147.2166667;-41.25;6;
2;AUS;Tasmania;Linda;;145.6;-42.0666667;6;
2;AUS;Tasmania;Lindisfarne;;147.35;-42.8333333;6;
2;AUS;Tasmania;Lisdillon;;148;-42.2666667;6;
2;AUS;Tasmania;Lisle;;147.3166667;-41.2166667;6;
2;AUS;Tasmania;Little Swanport;;147.9577778;-42.3225;6;
2;AUS;Tasmania;Loccota;;148.05;-40.2333333;6;
2;AUS;Tasmania;Loch Lea;;147.0305556;-41.3416667;6;
2;AUS;Tasmania;Loira;;146.9166667;-41.2666667;6;
2;AUS;Tasmania;Longford;;147.1166667;-41.6;6;
2;AUS;Tasmania;Longley Lower;;147.1333333;-42.9833333;6;
2;AUS;Tasmania;Longley;;147.2;-42.9666667;6;
2;AUS;Tasmania;Loorana;;143.9;-39.85;6;
2;AUS;Tasmania;Lorinna;;146.1333333;-41.55;6;
2;AUS;Tasmania;Lottah;;148.0166667;-41.2;6;
2;AUS;Tasmania;Low Head;;146.8;-41.0666667;6;
2;AUS;Tasmania;Lowdina;;147.4333333;-42.6333333;6;
2;AUS;Tasmania;Lower Barrington;;146.2833333;-41.3;6;
2;AUS;Tasmania;Lower Longley;;147.1333333;-42.9833333;6;
2;AUS;Tasmania;Lower Mount Hicks;;145.75;-41.0666667;6;
2;AUS;Tasmania;Loyetea;;145.9666667;-41.3;6;
2;AUS;Tasmania;Lucaston;;147.05;-42.9833333;6;
2;AUS;Tasmania;Lughrata;;147.9166667;-39.9333333;6;
2;AUS;Tasmania;Lulworth;;147.0666667;-41;6;
2;AUS;Tasmania;Lune River;;146.9;-43.4166667;6;
2;AUS;Tasmania;Lutana;;147.3111111;-42.8361111;6;
2;AUS;Tasmania;Lymington;;147.1;-43.2;6;
2;AUS;Tasmania;Macquarie Plains;;146.9166667;-42.7166667;6;
2;AUS;Tasmania;Magra;;147.0666667;-42.75;6;
2;AUS;Tasmania;Maiden Early;;147.3;-42.6833333;6;
2;AUS;Tasmania;Malbina;;147.1333333;-42.8;6;
2;AUS;Tasmania;Mangalore;;147.2333333;-42.65;6;
2;AUS;Tasmania;Mangana;;147.8833333;-41.6;6;
2;AUS;Tasmania;Margate;;147.2666667;-43.0333333;6;
2;AUS;Tasmania;Marrawah;;144.7;-40.9333333;6;
2;AUS;Tasmania;Mathinna;;147.8833333;-41.4833333;6;
2;AUS;Tasmania;Mauriceton;;147.1166667;-42.5333333;6;
2;AUS;Tasmania;Mawbanna;;145.3666667;-40.95;6;
2;AUS;Tasmania;Mayberry;;146.3166667;-41.5666667;6;
2;AUS;Tasmania;Mayfield;;147.1333333;-41.3872222;6;
2;AUS;Tasmania;Meander;;146.6166667;-41.65;6;
2;AUS;Tasmania;Mella;;145.0666667;-40.85;6;
2;AUS;Tasmania;Melrose;;146.3;-41.2333333;6;
2;AUS;Tasmania;Melton Mowbray;;147.1833333;-42.4666667;6;
2;AUS;Tasmania;Mengha;;145.2333333;-40.9;6;
2;AUS;Tasmania;Merriworth;;147.3333333;-42.6666667;6;
2;AUS;Tasmania;MiddlePoint;;146.8833333;-41.1516667;6;
2;AUS;Tasmania;Middleton;;147.2833333;-43.2333333;6;
2;AUS;Tasmania;Miena;;146.7333333;-41.9833333;6;
2;AUS;Tasmania;Moina;;146.1166667;-41.45;6;
2;AUS;Tasmania;Mole Creek;;146.4;-41.55;6;
2;AUS;Tasmania;Moltema;;146.5333333;-41.45;6;
2;AUS;Tasmania;Mona Vale;;147.5;-42.0833333;6;
2;AUS;Tasmania;Montagu;;144.9666667;-40.7666667;6;
2;AUS;Tasmania;Montana;;146.6;-41.5833333;6;
2;AUS;Tasmania;Montumana;;145.5166667;-40.9666667;6;
2;AUS;Tasmania;Moogara;;146.9166667;-42.7833333;6;
2;AUS;Tasmania;Moonah;;147.3;-42.85;6;
2;AUS;Tasmania;Mooreville Road;;145.8666667;-41.1166667;6;
