"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Victoria;Branxholme;;141.8;-37.8666667;6;
2;AUS;Victoria;Breakaway Creek;;141.8;-38.0166667;6;
2;AUS;Victoria;Breamiea;;144.3908333;-38.2961111;6;
2;AUS;Victoria;Brewster;;143.5166667;-37.4833333;6;
2;AUS;Victoria;Briagolong;;147.0666667;-37.85;6;
2;AUS;Victoria;Briar Hill;;145.1166667;-37.7166667;6;
2;AUS;Victoria;Bridge Inn;;142.8333333;-37.0166667;6;
2;AUS;Victoria;Bridgewater;;143.95;-36.6;6;
2;AUS;Victoria;Bridgewater-on-Loddon;;143.95;-36.6;6;
2;AUS;Victoria;Bright;;146.9666667;-36.75;6;
2;AUS;Victoria;Brighton;;145;-37.9166667;6;
2;AUS;Victoria;Brim;;142.4166667;-36.0833333;6;
2;AUS;Victoria;Brimboal;;141.4;-37.3833333;6;
2;AUS;Victoria;Brimin;;146.2333333;-36.05;6;
2;AUS;Victoria;Brimpaen;;142.2;-37.0333333;6;
2;AUS;Victoria;Bringalbert South;;141.1666667;-36.85;6;
2;AUS;Victoria;Bringalbert;;141.1666667;-36.85;6;
2;AUS;Victoria;Brington Beach;;144.99;-37.9288889;6;
2;AUS;Victoria;Brit Brit;;141.7666667;-37.4333333;6;
2;AUS;Victoria;Broadford;;145.0666667;-37.2;6;
2;AUS;Victoria;Broadmeadows;;144.9;-37.6666667;6;
2;AUS;Victoria;Broadwater;;142.05;-38.1333333;6;
2;AUS;Victoria;Brodribb River;;148.5666667;-37.7;6;
2;AUS;Victoria;Bromley;;143.7666667;-36.8833333;6;
2;AUS;Victoria;Bronzewing;;142.3833333;-35.1833333;6;
2;AUS;Victoria;Brookside;;146.8833333;-36.7333333;6;
2;AUS;Victoria;Brookville;;147.6166667;-37.3333333;6;
2;AUS;Victoria;Broomfield;;143.9166667;-39.3833333;6;
2;AUS;Victoria;Broughton;;141.35;-36.1666667;6;
2;AUS;Victoria;Browns Plains;;146.6666667;-36.05;6;
2;AUS;Victoria;Bruarong;;146.85;-36.4166667;6;
2;AUS;Victoria;Brucknell South;;142.9333333;-38.45;6;
2;AUS;Victoria;Brucknell;;142.9333333;-38.45;6;
2;AUS;Victoria;Brunswick;;144.9666667;-37.7666667;6;
2;AUS;Victoria;Bruthen;;147.8166667;-37.7166667;6;
2;AUS;Victoria;Bruxton;;145.7166667;-37.4166667;6;
2;AUS;Victoria;Buangor;;143.1666667;-37.3666667;6;
2;AUS;Victoria;Buchan South;;148.1166667;-37.5666667;6;
2;AUS;Victoria;Buchan;;148.1833333;-37.5;6;
2;AUS;Victoria;Buchanan;;143.55;-38.6333333;6;
2;AUS;Victoria;Bucheen Creek;;147.55;-36.4166667;6;
2;AUS;Victoria;Buckland Lower;;146.85;-36.8;6;
