"Level";"Country";"County";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;ENG;Nottinghamshire;Ranskill;;W1.02;N53.37;10;
2;ENG;Nottinghamshire;Ravenshead;;W1.18;N53.08;10;
2;ENG;Nottinghamshire;Redhill;;W1.15;N53.00;10;
2;ENG;Nottinghamshire;Rempstone;;W1.15;N52.81;10;
2;ENG;Nottinghamshire;Retford;;W0.95;N53.31;10;
2;ENG;Nottinghamshire;Rhodesia;;W1.16;N53.31;10;
2;ENG;Nottinghamshire;Rise Park;;W1.18;N53.00;10;
2;ENG;Nottinghamshire;Rockley;;W0.93;N53.25;10;
2;ENG;Nottinghamshire;Rolleston;;W0.89;N53.06;10;
2;ENG;Nottinghamshire;Ruddington;;W1.15;N52.89;10;
2;ENG;Nottinghamshire;Ruffs;;W1.22;N53.02;10;
2;ENG;Nottinghamshire;Rylands;;W1.21;N52.91;10;
2;ENG;Nottinghamshire;Ryton;;W1.03;N53.41;10;
2;ENG;Nottinghamshire;Saundby;;W0.82;N53.38;10;
2;ENG;Nottinghamshire;Saxondale;;W0.98;N52.94;10;
2;ENG;Nottinghamshire;Scaftworth;;W1.00;N53.41;10;
2;ENG;Nottinghamshire;Scarrington;;W0.91;N52.96;10;
2;ENG;Nottinghamshire;Scofton;;W1.07;N53.31;10;
2;ENG;Nottinghamshire;Screveton;;W0.91;N52.97;10;
2;ENG;Nottinghamshire;Scrooby;;W1.02;N53.40;10;
2;ENG;Nottinghamshire;Selston;;W1.31;N53.07;10;
2;ENG;Nottinghamshire;Selston Common;;W1.30;N53.06;10;
2;ENG;Nottinghamshire;Selston Green;;W1.32;N53.07;10;
2;ENG;Nottinghamshire;Serlby;;W1.05;N53.39;10;
2;ENG;Nottinghamshire;Shelford;;W1.01;N52.97;10;
2;ENG;Nottinghamshire;Shelton;;W0.83;N52.98;10;
2;ENG;Nottinghamshire;Sherwood;;W1.15;N52.98;10;
2;ENG;Nottinghamshire;Sherwood Forest;;W1.09;N53.15;10;
2;ENG;Nottinghamshire;Shireoaks;;W1.17;N53.31;10;
2;ENG;Nottinghamshire;Sibthorpe;;W0.86;N52.99;10;
2;ENG;Nottinghamshire;Sibthorpe Place;;W0.92;N53.24;10;
2;ENG;Nottinghamshire;Skegby;;W1.26;N53.14;10;
2;ENG;Nottinghamshire;Skegby;;W0.83;N53.22;10;
2;ENG;Nottinghamshire;Sneinton;;W1.13;N52.94;10;
2;ENG;Nottinghamshire;Soar;;W1.26;N52.80;10;
2;ENG;Nottinghamshire;Sookholme;;W1.19;N53.18;10;
2;ENG;Nottinghamshire;South Carlton;;W1.11;N53.34;10;
2;ENG;Nottinghamshire;South Clifton;;W0.77;N53.22;10;
2;ENG;Nottinghamshire;South Leverton;;W0.83;N53.31;10;
2;ENG;Nottinghamshire;South Muskham;;W0.82;N53.10;10;
2;ENG;Nottinghamshire;South Scarle;;W0.74;N53.16;10;
